social_id,country_id,year_id,gdp_per_capita,population,urbanization_rate,education_index,unemployment_rate,employment_rate,income_inequality,public_health_expenditure,internet_access,crime_rate,political_stability
2229,16,2012,12900.57,850442627,54.5,0.52,16.21,85.73,54.1,7.65,72.13,75.76,0.59
2230,19,2006,19276.58,931816041,83.21,0.66,10.1,72.58,24.36,2.65,64.21,12.05,0.83
2231,4,2008,15179.05,305812832,85.06,0.94,3.86,93.04,30.65,4.79,44.3,17.42,0.7
2232,19,2018,22166.93,69626265,56.21,0.55,7.99,74.85,49.44,9.74,92.28,70.92,0.19
2233,4,2020,54965.24,478594890,44.44,0.97,4.9,97.43,54.8,3.54,51.75,72.04,0.08
2234,3,2023,34931.64,928591070,68.86,0.93,16.07,83.63,22.87,5.63,54.72,36.09,0.75
2235,7,2006,44553.32,317528212,87.28,0.92,14.61,92.57,56.09,4.67,60.75,47.81,0.74
2236,1,2016,29917.03,97872635,67.35,0.93,3.59,96.72,22.47,3.64,67.42,21.51,0.85
2237,19,2018,2702.62,670141445,87.25,0.54,13.18,72.64,45.35,4.59,47.94,71.9,0.2
2238,8,2010,4787.53,108070924,50.63,0.58,17.73,80.39,20.88,3.52,74.65,42.83,0.22
2239,16,2017,32737.46,48793978,84.9,0.57,14.55,93.87,57.13,9.02,68.31,49.49,0.58
2240,6,2008,43408.55,757626698,36.75,0.56,11.2,77.61,34.15,3.4,56.67,18.26,0.16
2241,16,2022,13704.5,268237133,51.53,0.66,7.61,52.53,45.95,6.99,78.1,53.04,0.3
2242,20,2016,43592.66,172124472,59.67,0.92,17.97,83.46,27.38,9.54,68.27,58.71,0.81
2243,1,2024,48829.28,682727553,69.19,0.63,9.61,94.92,32.85,9.62,86.24,30.63,0.33
2244,20,2023,25301.95,744852092,47.65,0.62,17.4,87.5,49.89,6.8,87.05,72.73,0.01
2245,3,2012,45038.73,867227522,85.45,0.84,16.09,87.98,58.92,4.17,93.91,24.27,0.65
2246,1,2011,24837.77,1412996362,84.21,0.55,16.69,53.8,59.68,3.98,43.7,72.82,0.18
2247,1,2020,41022.69,1245760543,77.96,0.68,19.82,85.39,52.39,7.98,62.28,59.23,0.2
2248,20,2023,46075.83,1423418504,36.86,0.65,15.48,51.55,53.89,9.85,67.58,68.16,0.02
2249,4,2010,59523.67,859365074,34.7,0.92,2.61,94.67,58.78,2.62,52.86,58.94,0.58
2250,20,2024,21378.4,1397641749,59.89,0.76,5.7,93.89,21.61,8.32,90.71,39.99,0.56
2251,16,2015,25251.41,231162400,75.92,0.82,2.63,97.05,26.81,2.98,44.85,33.21,0.1
2252,4,2009,10771.58,932639829,37.39,0.56,5.42,64.55,22.11,4.39,63.57,61.39,0.05
2253,16,2020,13040.31,366227680,68.49,0.96,3.11,75.93,40.05,6.53,50.19,30.87,0.49
2254,3,2011,41910.31,1180904924,61.67,0.66,11.03,77.78,58.34,4.38,77.52,14.33,0.78
2255,6,2009,55105.69,371695577,73.56,0.85,2.51,76.72,43.3,7.2,78.77,27.29,0.95
2256,5,2015,24281.69,751615262,56.12,0.98,10.51,69.78,42.22,5.34,87.99,62.87,0.08
2257,4,2019,11610.82,1337443285,71.6,0.75,18.18,97.37,53.07,3.75,62.49,65.53,0.71
2258,3,2007,17820.87,681115186,39.58,0.75,15.47,92.56,57.16,6.25,82.63,29.36,0.19
2259,8,2009,27848.05,1112003586,42.88,0.56,18.99,79.3,47.94,2.19,70.23,32.95,0.03
2260,3,2009,18148.37,1184395493,84.2,0.7,6.08,81.09,55.82,7.93,84.67,48.45,0.33
2261,20,2013,14781.17,502780910,49.76,0.93,11.56,84.28,27.01,6.18,44.7,28.34,0.57
2262,20,2019,44423.08,1449091915,89.13,0.57,7.73,78.98,40.14,9.57,65.49,52.43,0.6
2263,5,2007,1462.85,498864276,32.77,0.96,10.89,83.96,34.58,2.82,48.28,29.74,0.05
2264,3,2010,32814.6,646362889,59.75,0.83,12.03,89.19,33.3,7.86,83.47,18.46,0.93
2265,7,2021,47832.24,719829778,49.5,0.71,2.65,96.94,28.57,4.41,48.4,20.84,0.05
2266,6,2012,16707.47,1315034644,89.76,0.77,6.2,90.76,55.76,4.99,40.44,27.54,0.22
2267,20,2015,36594.2,1451509277,89.4,0.58,14.69,56.21,38.01,4.79,91.12,21.75,0.43
2268,5,2010,40465.11,1121990028,44.11,0.61,15.91,76.23,41.21,4.86,66.65,78.2,0.95
2269,6,2012,39646.46,1179327074,46.04,0.64,12.25,80.33,31.05,5.45,94.19,56.09,0.99
2270,3,2014,27305.13,1272418705,74.98,0.69,6.87,62.76,58.51,2.17,64.91,22.55,0.0
2271,3,2007,21448.1,193316051,83.38,0.96,9.29,72.83,44.45,8.77,72.49,39.67,0.22
2272,1,2018,50319.52,1049810956,69.82,0.68,3.73,94.77,20.03,9.05,80.93,28.84,0.5
2273,5,2018,45748.31,1345413629,81.88,0.76,19.16,62.43,30.72,2.32,55.44,57.92,0.69
2274,20,2014,19954.06,302275118,33.8,0.58,17.64,65.23,59.97,8.21,47.31,70.71,0.66
2275,7,2016,7078.13,490612753,68.43,0.87,3.18,93.6,58.99,2.58,76.36,38.06,0.25
2276,3,2010,5236.65,814133500,72.01,0.78,5.0,54.53,41.78,8.46,68.09,40.02,0.2
2277,7,2016,6562.28,505180306,41.42,0.72,12.46,92.25,42.56,6.9,85.47,37.89,0.01
2278,3,2018,35389.29,792628962,76.68,0.97,6.18,64.58,56.06,4.45,42.48,41.45,0.84
2279,20,2006,4048.07,1454563509,86.66,0.95,18.82,73.92,48.34,6.91,69.96,12.51,0.38
2280,6,2013,20878.69,928774016,83.88,0.83,15.6,80.86,57.29,6.05,50.22,51.48,0.86
2281,19,2014,45438.78,1236193910,44.7,0.96,6.92,81.03,39.17,7.09,73.95,76.64,0.32
2282,6,2021,18366.54,1224743580,49.44,0.78,2.11,97.04,59.04,5.8,81.82,64.97,0.76
2283,3,2021,46035.18,536339494,59.98,0.91,16.39,51.67,41.58,8.18,54.47,70.3,0.07
2284,16,2007,44982.56,950198566,39.5,0.7,9.63,83.78,45.79,2.36,66.5,26.04,0.81
2285,19,2023,15503.8,1068541488,87.24,0.54,13.56,90.59,23.3,4.75,63.11,52.5,0.89
2286,19,2005,44000.51,1254400575,39.7,1.0,7.17,78.24,44.47,6.47,81.52,72.51,0.26
2287,7,2016,45118.82,155280540,75.69,0.58,4.57,96.83,50.71,6.71,72.99,14.8,0.14
2288,5,2011,24449.78,812216791,50.49,0.63,14.16,70.05,37.57,3.36,46.64,71.41,0.2
2289,7,2008,13414.81,1081632861,64.42,0.58,10.11,85.99,40.1,2.6,93.72,14.52,0.87
2290,7,2014,31754.98,526906254,32.83,0.67,6.23,82.95,35.73,2.17,90.18,78.81,0.29
2291,16,2017,55362.46,705206745,42.3,0.64,4.48,51.51,58.76,5.3,71.83,15.87,0.23
2292,6,2006,38737.39,407634850,56.66,0.8,12.45,76.53,39.06,4.64,82.76,35.76,0.98
2293,6,2014,11202.43,1400869136,70.63,1.0,15.06,62.52,25.05,6.54,41.1,13.83,0.67
2294,8,2008,41282.66,245259007,76.65,0.53,7.11,75.38,21.15,5.6,51.08,13.97,0.83
2295,3,2022,26204.98,1057848431,31.81,0.89,15.23,92.44,50.9,5.15,82.23,70.64,0.75
2296,16,2009,35900.2,176569237,39.15,0.56,5.3,80.25,41.91,8.75,45.84,14.45,0.37
2297,8,2023,44309.78,843681312,73.79,0.51,8.09,78.51,20.11,6.97,42.35,65.48,0.86
2298,20,2006,31381.89,664005399,78.78,0.82,15.41,82.28,35.3,7.17,73.86,73.48,0.59
2299,3,2016,49025.05,1042493282,44.19,0.94,13.88,75.36,56.56,5.05,41.88,75.45,0.66
2300,3,2021,43607.18,589844981,43.78,0.59,6.87,71.49,57.91,8.21,50.07,70.48,0.33
2301,1,2014,37289.33,441896195,35.28,0.67,4.2,67.97,22.14,3.22,44.4,76.86,0.98
2302,1,2006,9896.78,438368093,39.02,0.58,2.76,83.6,24.94,5.22,69.38,13.63,0.85
2303,4,2010,50321.0,901975,30.48,0.95,17.08,87.24,20.19,2.38,77.23,79.76,0.15
2304,4,2012,56218.43,315176660,65.39,0.64,3.35,70.32,54.75,2.92,50.08,11.43,0.2
2305,7,2023,9080.94,382598368,84.23,0.72,4.07,52.1,22.84,2.65,65.78,21.66,0.75
2306,20,2015,29806.23,1335346797,38.97,0.95,6.28,76.07,24.32,5.53,41.11,15.67,0.03
2307,19,2016,16274.44,1141053132,75.09,0.78,10.02,77.53,29.1,7.58,54.56,62.08,0.34
2308,19,2013,45516.88,153228398,64.42,0.97,16.22,72.99,56.69,4.5,49.88,16.09,0.53
2309,1,2006,43576.15,1441185151,86.4,0.96,6.45,67.28,47.53,2.21,49.13,30.49,0.2
2310,1,2012,9312.22,73573711,77.89,0.73,11.78,93.0,44.68,7.66,52.38,54.67,0.87
2311,1,2015,52744.61,860651589,81.16,0.79,3.63,73.09,51.39,3.66,84.29,44.86,0.89
2312,16,2008,11677.41,115260981,68.35,0.62,10.36,88.35,47.73,7.78,92.24,19.54,0.96
2313,5,2014,48038.28,1282571754,78.68,1.0,5.2,80.61,49.84,2.06,78.83,46.51,0.15
2314,4,2024,27961.84,273295846,51.05,0.64,5.8,87.78,22.95,4.5,43.97,33.85,0.08
2315,16,2020,20368.07,1472613147,42.54,0.89,8.6,92.13,43.59,6.97,74.55,51.02,0.56
2316,6,2012,10336.12,1416849568,84.75,0.66,15.7,61.68,50.13,8.97,80.38,47.69,0.79
2317,19,2008,10889.24,881023177,74.06,0.66,15.39,89.78,42.63,8.03,46.11,79.27,0.29
2318,3,2014,40051.54,41435547,35.44,0.55,9.47,84.61,20.47,5.6,56.19,70.45,0.24
2319,4,2016,33475.39,1414691303,82.01,0.78,4.14,76.93,28.44,7.75,63.56,10.26,0.52
2320,8,2018,8203.04,446734698,50.93,0.62,7.05,76.16,58.52,6.3,57.09,22.32,0.48
2321,6,2020,7649.17,1024305380,47.9,0.57,11.1,64.95,48.19,8.51,68.51,73.92,0.48
2322,4,2022,5266.32,112891301,67.4,0.61,17.65,75.95,47.54,8.18,47.2,47.76,0.41
2323,16,2016,44882.27,317069911,64.12,0.63,19.43,68.45,46.41,9.81,64.46,63.16,0.73
2324,20,2022,43001.04,1075601478,62.3,0.75,13.47,92.66,25.11,2.84,80.33,45.25,0.61
2325,3,2011,4447.43,158789515,45.29,0.69,8.31,77.94,20.16,4.73,65.35,65.0,0.49
2326,4,2024,34055.93,726683819,87.59,0.54,14.48,64.35,37.63,3.54,51.57,19.29,0.72
2327,5,2011,5995.89,135649088,87.01,0.77,8.05,56.93,37.77,7.05,84.12,61.65,0.26
2328,1,2013,54321.0,626488727,30.25,0.89,13.26,83.31,52.47,7.31,61.69,70.87,0.89
2329,1,2005,54519.93,1142849906,50.27,0.79,6.39,81.91,27.26,3.63,63.38,28.6,0.38
2330,3,2010,42195.75,725888281,32.73,0.99,6.81,67.28,31.0,5.37,59.67,35.79,0.33
2331,16,2010,55645.15,112121972,81.01,0.55,3.35,57.78,23.13,6.82,55.94,51.34,0.54
2332,1,2016,48875.73,264128536,83.19,0.91,9.56,84.38,36.0,7.27,73.11,70.78,0.27
2333,4,2016,49883.78,1174102175,61.1,0.75,13.13,62.98,30.24,2.82,50.33,73.55,0.27
2334,8,2014,34612.76,233793866,80.38,0.76,16.2,91.38,30.52,9.37,82.31,47.41,0.08
2335,19,2010,19057.49,603109148,72.2,0.76,16.59,84.86,30.16,2.27,66.49,56.06,0.65
2336,19,2021,13850.15,931197132,59.97,0.66,19.86,92.83,29.26,9.78,88.6,71.1,0.91
2337,6,2023,20304.8,1051703748,51.83,0.66,3.58,97.26,32.79,4.53,91.64,26.19,0.69
2338,7,2022,38081.23,533867050,45.97,0.82,10.88,66.37,41.47,4.53,61.06,67.77,0.57
2339,20,2010,11186.74,464176855,45.57,0.52,11.38,74.2,37.51,5.57,48.74,28.33,0.71
2340,3,2023,16259.77,584709535,63.72,0.79,16.48,69.38,22.54,7.56,67.79,50.67,0.97
2341,6,2014,28615.59,303934594,40.01,0.86,6.79,53.72,37.03,3.28,54.87,75.43,0.34
2342,7,2012,14749.96,915492580,40.49,0.68,3.25,69.44,53.85,4.04,63.46,45.8,0.43
2343,16,2010,35729.98,45043276,30.62,0.61,7.65,71.3,24.03,9.69,60.76,16.54,0.29
2344,5,2011,55467.39,1070614109,66.8,0.61,19.71,58.32,57.77,9.01,64.78,72.71,0.02
2345,5,2005,45137.27,876129197,89.66,0.54,18.19,92.4,32.34,3.7,67.42,50.95,0.35
2346,20,2022,40319.17,1250858481,83.35,0.54,9.11,64.04,20.58,6.58,74.51,14.98,0.07
2347,1,2024,35380.57,369916507,72.34,0.58,17.77,86.41,30.13,3.63,40.21,10.74,0.86
2348,4,2016,29788.93,1003672549,77.13,0.51,2.59,53.66,22.79,6.4,54.1,28.29,0.72
2349,6,2020,12007.27,363099977,55.01,0.63,7.66,51.44,42.66,4.93,49.36,18.42,0.3
2350,6,2014,53787.92,191128244,47.88,0.65,15.08,97.78,32.65,4.9,79.07,53.99,0.33
2351,3,2014,15663.62,298330276,52.12,1.0,5.99,55.9,52.28,7.08,85.78,51.77,0.57
2352,3,2018,6387.22,636586081,34.89,1.0,5.57,86.76,49.31,4.01,79.92,68.86,0.8
2353,5,2024,45250.9,1082719973,68.03,0.59,17.51,79.02,38.74,5.23,93.61,45.94,0.72
2354,5,2014,11361.32,1299539089,40.49,0.61,13.09,71.74,42.42,9.4,44.25,27.72,0.03
2355,8,2014,22941.86,496801244,75.77,0.75,19.8,51.77,44.35,8.04,65.56,13.52,0.79
2356,8,2015,2668.81,1037613223,41.4,0.57,4.42,65.77,30.83,5.07,89.47,10.74,0.88
2357,1,2006,9087.01,1052723037,43.69,0.75,8.41,93.2,25.58,3.84,57.55,74.8,0.09
2358,8,2024,11219.01,949586099,87.44,0.7,7.6,93.45,35.06,7.27,84.13,20.12,0.77
2359,4,2012,4210.2,1432149667,36.32,0.66,17.84,78.79,23.79,8.46,70.9,44.94,0.25
2360,4,2011,39742.76,696313341,59.93,0.91,6.6,77.58,32.59,8.89,93.82,65.63,0.17
2361,6,2012,50383.46,55100119,33.76,0.91,8.36,70.43,42.1,6.51,60.41,75.0,0.54
2362,19,2005,23025.61,256250675,35.42,0.99,4.57,87.23,41.6,6.13,62.94,24.12,0.55
2363,4,2006,52600.01,66737719,68.01,0.61,15.96,92.38,24.82,7.76,49.01,26.24,0.47
2364,7,2022,13587.45,445051572,67.84,0.94,6.28,84.92,20.33,3.41,48.78,22.58,0.9
2365,5,2019,20198.03,1491240478,41.59,0.77,3.23,75.21,23.56,8.82,87.36,21.13,0.24
2366,3,2005,9893.48,787685960,82.35,0.8,9.83,80.46,21.45,2.59,62.4,41.85,0.6
2367,8,2009,37612.99,1457056932,72.13,0.95,9.05,60.55,36.02,6.82,74.13,54.51,0.41
2368,6,2006,25772.31,1027406445,48.04,0.97,5.2,97.58,35.59,6.72,81.37,59.44,0.87
2369,20,2024,37183.72,663420945,44.9,0.86,4.4,94.92,29.66,4.49,64.1,32.9,0.13
2370,3,2007,45938.82,1389188325,75.26,0.67,18.14,95.92,28.62,2.28,92.46,53.67,0.08
2371,7,2023,33196.48,1064150354,74.02,0.74,3.22,58.01,35.86,7.74,91.6,10.17,0.99
2372,8,2022,38030.19,1085268271,38.93,0.81,3.79,81.33,23.46,2.19,77.41,72.18,0.58
2373,7,2022,56179.77,98664786,50.95,0.91,6.41,81.5,28.57,3.44,94.74,70.88,0.91
2374,5,2018,18644.79,1340911007,43.0,0.83,19.15,67.04,36.23,6.35,40.15,48.09,0.41
2375,5,2012,22190.67,404573436,47.65,0.68,3.54,91.53,23.79,9.52,40.51,27.04,0.6
2376,1,2016,43344.5,1443419603,47.25,0.71,16.69,87.55,53.63,2.53,43.71,78.06,0.69
2377,6,2014,37067.03,166120449,88.56,0.53,18.06,84.54,47.04,6.63,91.89,66.74,0.99
2378,3,2024,11533.44,555297000,75.01,0.96,8.8,51.39,35.32,4.63,73.27,11.19,0.11
2379,16,2021,23192.69,1195326055,76.8,0.54,7.29,97.55,26.02,7.36,91.02,42.87,0.12
2380,16,2015,28602.44,363509726,46.65,0.79,14.19,84.48,27.77,9.62,46.99,17.15,0.52
2381,3,2006,25744.0,663774403,30.03,0.94,14.65,96.53,24.8,4.15,41.76,19.26,0.06
2382,20,2008,11518.21,1259301119,33.49,0.71,16.04,54.17,26.4,9.65,69.88,10.09,0.73
2383,6,2005,55541.38,840563276,63.18,0.9,16.95,83.33,36.9,8.97,49.64,58.14,0.99
2384,7,2019,45976.81,236142106,47.13,0.9,6.83,85.75,29.83,6.86,87.29,27.68,0.81
2385,20,2017,29399.99,1209783077,41.58,0.53,14.37,53.1,55.38,8.07,63.12,31.34,0.27
2386,19,2012,41123.6,745224741,32.98,0.71,4.43,53.1,58.44,8.92,82.38,13.29,0.8
2387,3,2008,53939.68,1097132410,82.55,0.85,11.19,86.59,47.65,8.43,68.4,10.56,0.63
2388,7,2014,9034.27,340636129,66.01,0.71,13.03,88.29,52.35,4.61,69.08,65.49,0.12
2389,16,2023,15772.01,242550111,36.44,0.77,4.91,93.69,30.2,8.5,77.5,56.3,0.57
2390,4,2022,33019.37,606721605,75.98,0.8,3.38,87.06,46.6,4.51,58.45,36.76,0.9
2391,1,2009,48141.61,1259192833,75.35,0.58,5.51,61.54,22.32,8.94,92.19,14.89,0.29
2392,16,2023,3139.04,239585901,47.36,0.71,9.57,96.5,58.41,4.04,62.02,64.31,0.66
2393,6,2020,59057.07,569430249,41.31,0.51,17.98,62.83,46.81,6.58,61.89,74.84,0.04
2394,5,2005,27839.49,41265294,78.84,0.57,11.57,84.91,32.67,7.54,78.91,46.92,0.83
2395,4,2016,22194.64,1267946256,49.77,0.76,15.47,75.41,50.92,5.41,74.99,19.73,0.21
2396,1,2006,18270.74,590434150,80.85,0.79,5.13,55.87,20.63,8.26,94.77,55.68,0.61
2397,1,2012,11287.05,733677290,32.62,0.57,3.91,94.5,35.05,9.4,86.76,15.01,0.52
2398,19,2022,47702.86,1078156566,59.96,0.88,6.31,78.22,55.83,3.49,55.65,21.59,0.55
2399,19,2020,57369.44,433898004,40.78,0.69,7.65,54.41,30.53,2.27,45.59,42.95,0.25
2400,8,2009,25405.04,1353795935,70.32,0.96,11.87,68.4,46.72,7.01,45.86,27.43,0.56
2401,16,2017,57192.82,236892400,89.83,0.69,17.86,86.72,34.4,6.82,59.89,75.11,0.6
2402,16,2023,49604.06,1455095947,54.75,0.57,9.67,79.68,35.69,4.73,66.25,66.62,0.43
2403,16,2007,29382.02,1464042691,36.02,0.88,11.34,60.73,49.84,8.28,75.04,29.37,0.63
2404,8,2012,40767.54,1111861248,49.06,0.78,2.08,77.33,56.41,8.61,87.17,77.47,0.19
2405,20,2016,26664.07,1168447017,83.49,0.69,2.6,64.83,26.67,4.66,94.42,36.48,0.51
2406,1,2006,33964.68,1476737473,75.95,0.68,3.51,75.31,31.08,7.46,62.48,49.79,0.72
2407,4,2015,4424.73,1021149278,43.93,0.58,14.58,65.26,39.51,7.14,70.01,49.48,0.37
2408,6,2016,42079.55,35248172,87.22,0.67,10.75,73.82,44.55,4.74,73.04,55.47,0.41
2409,1,2022,4116.65,383840843,67.33,0.51,5.47,90.42,38.71,9.75,70.72,27.05,0.16
2410,19,2017,49208.01,1057273344,40.08,0.75,12.67,60.18,52.22,4.77,44.97,74.54,0.62
2411,7,2009,49671.87,1162580407,64.34,0.95,11.8,50.09,50.72,6.96,46.33,28.6,0.12
2412,5,2016,14987.56,332651364,57.08,0.9,3.6,57.44,36.21,5.04,88.88,56.54,0.5
2413,8,2006,20096.1,357449705,79.18,0.51,13.53,90.41,21.62,2.09,77.16,63.6,0.21
2414,3,2009,29397.31,507412558,50.65,0.94,15.81,69.92,27.78,2.73,77.33,71.71,0.19
2415,7,2011,36203.11,355093882,82.5,0.73,7.16,85.51,39.48,3.86,84.81,41.99,0.1
2416,6,2016,17953.87,982194323,78.72,0.6,14.37,51.48,57.1,8.5,44.63,59.82,0.36
2417,16,2020,35956.7,313491008,70.48,0.88,5.59,57.02,42.7,5.54,62.85,15.98,0.87
2418,19,2012,18569.44,601600379,45.52,0.66,15.62,77.31,41.22,6.71,53.57,64.46,0.6
2419,19,2013,4273.95,1449970698,88.22,0.63,18.41,84.57,48.96,9.55,76.34,62.9,0.78
2420,19,2019,1149.13,517574334,62.92,0.58,9.95,87.82,26.09,3.18,51.82,38.74,0.11
2421,16,2009,6967.91,361634907,84.45,0.74,6.4,80.86,25.88,8.89,78.07,31.94,0.31
2422,3,2017,47742.79,1360015164,42.94,0.55,9.19,86.32,33.82,5.03,61.33,36.61,0.39
2423,8,2009,57724.45,668990923,89.0,0.89,6.5,57.96,59.79,4.7,64.17,16.34,0.86
2424,7,2015,26191.01,1016771532,78.96,0.74,2.02,81.59,55.04,7.0,84.99,54.65,0.66
2425,16,2014,31248.35,1167667859,86.95,0.72,13.71,70.41,47.2,9.19,59.15,73.91,0.49
2426,6,2024,9664.04,989435665,42.74,0.5,2.77,93.91,35.65,4.79,54.11,56.6,0.3
2427,8,2017,33510.85,415434057,55.84,0.91,5.79,79.53,42.19,8.09,86.76,50.64,0.76
2428,6,2013,9534.64,644250612,35.86,0.75,15.0,76.0,32.14,2.15,77.7,79.35,0.89
2429,8,2018,37061.65,225988558,38.22,0.72,13.98,77.76,46.97,6.98,62.21,47.93,0.54
2430,3,2022,56062.26,708165373,47.04,0.88,3.32,89.9,36.75,7.04,67.42,34.21,0.04
2431,5,2019,12546.21,1333146007,87.1,0.53,13.88,50.54,24.81,6.45,59.13,59.33,0.27
2432,6,2014,46109.26,482490160,70.03,0.68,18.75,91.29,28.6,9.5,70.32,46.5,0.75
2433,16,2011,2386.64,1453636412,48.88,0.79,3.34,51.4,44.35,9.51,47.63,78.05,0.39
2434,8,2012,23154.34,1391331663,87.27,0.73,9.48,77.97,47.78,4.74,88.86,72.86,0.63
2435,19,2007,7534.16,485791393,74.38,0.59,15.13,74.12,23.84,5.65,70.47,76.28,0.52
2436,1,2019,21796.05,1488088853,84.42,0.65,14.02,67.78,52.33,8.34,61.19,10.07,0.91
2437,19,2020,11238.68,21821283,85.63,0.65,6.08,56.18,52.97,8.75,71.44,33.39,0.31
2438,20,2008,23024.99,1359233305,75.05,1.0,4.94,55.96,48.92,5.34,48.87,53.91,0.45
2439,5,2010,25633.85,1093926160,44.59,0.66,16.12,85.62,47.34,4.79,44.32,31.58,0.06
2440,5,2005,18734.88,512211270,89.8,0.6,19.21,55.45,29.27,8.56,70.15,55.95,0.8
2441,19,2008,39740.7,79078136,49.51,0.91,15.82,82.99,56.78,5.01,43.88,60.05,0.33
2442,7,2015,55212.27,476186020,70.3,0.71,19.34,97.53,30.74,5.24,76.35,53.63,0.72
2443,3,2016,24635.13,201297302,80.69,0.72,12.89,82.73,27.3,3.08,84.01,42.08,0.0
2444,6,2009,12348.25,362099299,40.51,0.77,18.72,53.61,45.54,6.34,94.36,58.77,0.87
2445,16,2020,16972.64,8207571,66.54,0.8,14.43,76.02,34.56,4.61,82.31,64.63,0.97
2446,5,2017,51386.05,213865668,52.51,0.8,18.36,90.05,57.32,6.72,93.58,58.73,0.47
2447,19,2017,34726.74,240896423,44.66,0.52,4.91,95.82,38.41,5.59,41.22,66.84,0.48
2448,19,2021,27845.65,590297110,30.71,0.91,16.68,84.93,26.55,7.99,70.74,76.31,0.62
2449,3,2011,9828.57,289578819,82.32,0.6,5.54,64.86,58.3,4.22,49.06,17.18,0.98
2450,3,2012,27533.91,520489023,38.15,0.65,2.49,62.06,40.62,3.38,53.48,73.45,0.56
2451,4,2017,17431.03,203586340,82.69,0.59,11.32,87.62,40.74,7.62,80.4,29.15,0.07
2452,4,2020,56646.62,197784199,66.04,0.88,7.73,86.5,35.43,5.07,53.91,49.46,0.57
2453,7,2008,53160.14,951482291,67.26,0.79,2.78,73.35,53.44,6.51,49.89,75.97,0.42
2454,7,2012,5950.25,291622918,79.72,0.88,19.65,54.17,31.51,9.53,60.45,53.41,0.76
2455,20,2020,31482.56,1155909045,60.57,0.83,14.0,82.26,20.55,5.87,44.58,15.89,0.3
2456,7,2014,14278.44,131887872,51.44,0.55,18.23,78.34,39.89,3.22,48.06,44.95,0.92
2457,8,2016,25235.85,758552254,38.33,0.65,19.98,50.57,57.04,5.41,48.05,72.6,0.8
2458,3,2016,52734.03,9156808,64.22,0.75,9.06,80.84,30.93,5.83,52.43,38.85,0.33
2459,16,2009,32123.36,1187402236,63.19,0.65,6.59,56.35,30.65,8.13,87.89,69.36,0.35
2460,8,2020,20718.7,789676580,47.63,0.6,5.31,89.64,49.52,3.56,56.24,65.59,0.52
2461,6,2005,13265.41,857246249,66.0,0.93,11.27,82.33,51.02,4.78,55.06,73.45,0.1
2462,19,2013,48219.17,1102538641,56.36,0.87,12.91,52.48,37.42,2.4,46.93,28.42,0.69
2463,7,2016,37846.56,442098628,78.33,0.67,10.5,75.53,53.35,7.62,40.89,44.76,0.61
2464,19,2009,28615.86,1364704599,63.57,0.88,8.97,88.66,26.88,7.95,48.82,33.46,0.32
2465,5,2024,13831.58,451754679,86.02,0.81,5.03,89.84,34.68,5.66,79.76,47.4,0.64
2466,20,2007,20720.54,871176948,61.08,0.5,9.95,54.1,36.17,6.31,93.34,11.34,0.1
2467,5,2009,57630.76,465301635,83.25,0.69,3.53,53.79,32.51,8.0,80.91,26.92,0.95
2468,20,2006,31685.31,1402051609,61.23,0.65,17.57,87.2,28.71,4.15,86.93,78.18,0.07
2469,4,2018,24641.26,896463378,63.48,0.61,2.84,61.17,33.53,6.86,83.27,52.22,0.33
2470,19,2006,31763.9,763807919,52.01,0.63,8.85,78.51,20.72,9.71,56.28,22.13,0.97
2471,20,2017,46960.32,816629192,54.01,0.97,3.8,79.22,48.13,7.26,80.22,45.58,0.4
2472,1,2011,21066.43,1108888414,85.99,0.74,15.95,80.23,47.36,2.62,81.28,58.86,0.89
2473,8,2014,11543.66,1330304720,43.4,0.92,7.63,66.22,38.01,4.32,54.22,52.26,0.15
2474,20,2017,35511.23,962372537,37.29,0.61,4.04,51.92,32.92,6.15,90.64,45.13,0.07
2475,20,2020,40247.04,324671613,79.81,0.59,11.57,75.8,37.36,2.58,94.89,57.18,0.11
2476,8,2018,43050.36,189461534,64.61,0.94,18.49,74.72,57.46,7.41,70.87,21.69,0.97
2477,19,2015,53037.27,848283489,47.08,0.75,18.36,70.79,44.14,7.23,57.41,40.67,0.09
2478,19,2014,22899.27,98003093,55.94,0.95,6.49,63.42,49.25,9.01,59.67,62.52,0.65
2479,8,2010,5445.94,708034108,61.49,0.53,14.95,90.47,29.18,6.0,72.03,50.56,0.44
2480,5,2008,57542.57,324565733,65.53,0.96,2.55,67.76,23.79,7.54,40.43,73.44,0.86
2481,1,2005,26665.7,567189979,79.26,0.71,4.37,56.09,23.33,3.46,56.96,41.06,0.29
2482,16,2011,37772.19,294915655,53.66,0.58,10.99,86.39,38.88,2.02,42.7,19.25,0.03
2483,6,2013,40312.01,1382432554,70.59,0.84,6.12,80.54,48.67,3.38,74.33,13.41,0.75
2484,1,2012,33244.31,362940022,80.09,0.9,16.37,64.84,50.96,2.5,73.22,43.42,0.59
2485,19,2009,13110.19,99355513,80.63,0.52,18.76,57.25,48.82,5.42,72.51,40.63,0.43
2486,16,2023,45553.44,421019134,45.25,0.99,2.08,71.1,56.51,5.75,48.3,27.96,0.32
2487,4,2014,48421.37,538894958,51.01,0.85,6.19,53.16,22.08,7.16,91.95,51.34,0.9
2488,7,2015,33625.56,268604417,65.69,0.66,9.91,60.69,54.21,3.13,69.38,27.51,0.12
2489,20,2019,29825.11,713252742,83.15,0.58,12.14,96.27,46.43,3.72,70.57,25.14,0.14
